ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1762276765.759861,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276767.718879,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276769.816736,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276771.755456,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276715.025818,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276715.735708,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276715.941054,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276717.647957,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276718.935475,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276719.629341,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276721.623659,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276723.627406,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276725.629511,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276727.627285,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276727.954446,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276729.624006,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276731.627656,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276733.629638,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276735.625066,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276737.626594,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276739.624766,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276741.624911,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276743.629360,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276745.628805,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276747.628494,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276749.627647,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276751.625772,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276753.635677,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276755.011203,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276755.630471,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276757.629615,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276759.628355,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276761.628145,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276763.631585,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276765.655533,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276767.631406,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276769.627338,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276771.627745,CGiuJC2AAMuyk76o6,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276705.533861,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276706.535537,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_companion-link._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276709.542844,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_companion-link._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276715.025904,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276715.736695,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276715.941512,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276717.648284,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276718.935959,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276719.629938,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276721.624573,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276723.628097,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276725.630226,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276727.628728,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276727.955022,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276729.624931,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276731.628537,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276733.630452,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276735.625907,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276737.627531,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276739.625703,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276741.625205,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276743.630229,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276745.629784,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276747.629493,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276749.628320,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276751.626470,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276753.635757,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276755.011722,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276755.631481,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276757.630178,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276759.628983,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276761.628450,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276763.631697,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276765.656158,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276767.632696,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276769.627481,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276771.628493,CbpL6c3t69GkiFDnBb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276784.652869,CLtRx3GIO4gSCLqq6,192.168.1.226,53009,192.168.1.1,53,udp,58832,-,connectivity-check.ubuntu.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"2620:2d:4000:1::2b,2620:2d:4000:1::96,2620:2d:4000:1::22,2620:2d:4000:1::23,2620:2d:4002:1::196,2001:67c:1562::23,2620:2d:4002:1::198,2620:2d:4000:1::98,2001:67c:1562::24,2620:2d:4002:1::197,2620:2d:4000:1::97,2620:2d:4000:1::2a","37.000000,37.000000,37.000000,37.000000,37.000000,37.000000,37.000000,37.000000,37.000000,37.000000,37.000000,37.000000",F
1762276791.311837,CUZ05O3okSgSQ1Wbm6,192.168.1.226,59695,192.168.1.1,53,udp,29,-,clientservices.googleapis.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.250.114.94,249.000000,F
1762276791.316465,CbPEtG2ItEwP02YuO5,192.168.1.226,57975,192.168.1.1,53,udp,17292,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276803.066522,Cx04Yp1ntNLMGPLFNj,192.168.1.226,56411,192.168.1.1,53,udp,56925,-,accounts.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.250.113.84,195.000000,F
1762276803.073216,Cw74y33YL1SEd1GgCa,192.168.1.226,53086,192.168.1.1,53,udp,26796,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276816.124325,C2g7tb1JLGE6ErVggc,192.168.1.226,50092,192.168.1.1,53,udp,22943,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"mobile.events.data.trafficmanager.net,onedscolprdcus22.centralus.cloudapp.azure.com,52.182.143.215","61.000000,11.000000,6.000000",F
1762276816.125467,CZwld94WZJmSSpv3J5,192.168.1.226,42341,192.168.1.1,53,udp,26145,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"mobile.events.data.trafficmanager.net,onedscolprdwus18.westus.cloudapp.azure.com","68.000000,43.000000",F
1762276816.139417,C0xi2MQk1ilENBXbf,192.168.1.226,48129,192.168.1.1,53,udp,56098,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276825.066289,CDp36AK7pWWDrNrq6,192.168.1.226,46330,192.168.1.1,53,udp,41356,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276830.626560,CcUaF44GTgxkFCayF7,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276830.627105,CYFyI9ULYfjehLHL5,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276836.168687,CqFySjvLVE0t4kXJg,192.168.1.225,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276836.169164,Ci0QFp45tYxQAkn046,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276854.109039,CJ3IzC42rkfpHrNOA6,192.168.1.226,33828,192.168.1.1,53,udp,62201,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276854.198635,CcnTwC2QxoWs9eMvpl,192.168.1.226,60906,192.168.1.1,53,udp,59369,-,clients4.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"clients.l.google.com,142.250.115.138,142.250.115.100,142.250.115.101,142.250.115.113,142.250.115.102,142.250.115.139","139.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000",F
1762276854.205276,C4OAfTkW94VeSL0Z6,192.168.1.226,50649,192.168.1.1,53,udp,47426,-,clients4.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,clients.l.google.com,136.000000,F
1762276854.221510,Cq9BoW291AYWTdabqb,192.168.1.226,43538,192.168.1.1,53,udp,62430,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276864.063243,Cyty6Y3yBKebTnrzK1,192.168.1.226,36268,192.168.1.1,53,udp,23212,-,b.6sc.co,-,-,-,-,0,NOERROR,F,F,F,T,0,"b2.6sc.co.edgekey.net,e212585.b.akamaiedge.net,23.215.55.177,23.215.55.181","149.000000,4890.000000,3.000000,3.000000",F
1762276864.070053,CPa18H12BuddkjKUTf,192.168.1.226,53006,192.168.1.1,53,udp,64913,-,b.6sc.co,-,-,-,-,0,NOERROR,F,F,F,T,0,"b2.6sc.co.edgekey.net,e212585.b.akamaiedge.net","129.000000,4561.000000",F
1762276864.069160,CZDDr93TcRbYBPvSld,192.168.1.226,52285,192.168.1.1,53,udp,18846,-,drive.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"192.178.220.101,192.178.220.100,192.178.220.139,192.178.220.102,192.178.220.138,192.178.220.113","134.000000,134.000000,134.000000,134.000000,134.000000,134.000000",F
1762276864.070268,CZTu071sLu0r0L7gDj,192.168.1.226,51298,192.168.1.1,53,udp,58981,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276864.070450,CBPm8U39rY14w331hj,192.168.1.226,35673,192.168.1.1,53,udp,26735,-,play.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"142.250.113.102,142.250.113.139,142.250.113.101,142.250.113.100,142.250.113.113,142.250.113.138","222.000000,222.000000,222.000000,222.000000,222.000000,222.000000",F
1762276864.070597,Ch12Og1crWBermCtai,192.168.1.226,53063,192.168.1.1,53,udp,35425,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276864.089938,CdB3le2ML2VgVppGic,192.168.1.226,56802,192.168.1.1,53,udp,62096,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276874.681525,CuH7cb4Fq4Yb7noeqf,192.168.1.226,49049,192.168.1.1,53,udp,25240,-,connectivity-check.ubuntu.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"91.189.91.49,91.189.91.96,185.125.190.48,185.125.190.97,185.125.190.96,185.125.190.49,91.189.91.97,185.125.190.18,185.125.190.98,91.189.91.98,185.125.190.17,91.189.91.48","53.000000,53.000000,53.000000,53.000000,53.000000,53.000000,53.000000,53.000000,53.000000,53.000000,53.000000,53.000000",F
1762276876.741154,CJqq9t4TcGEegdtYO3,192.168.1.226,41896,192.168.1.1,53,udp,57755,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"mobile.events.data.trafficmanager.net,onedscolprdeus08.eastus.cloudapp.azure.com,20.42.65.88","113.000000,7.000000,2.000000",F
1762276876.741376,Cp9nzL1BjOWzl8eBB6,192.168.1.226,41315,192.168.1.1,53,udp,47947,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"mobile.events.data.trafficmanager.net,onedscolprdwus05.westus.cloudapp.azure.com","120.000000,39.000000",F
1762276876.753681,C38Vkl1SAVaeRuTyuh,192.168.1.226,44656,192.168.1.1,53,udp,54425,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276883.065278,CeJ40o4g4oyOenj3k8,192.168.1.226,42096,192.168.1.1,53,udp,51137,-,api.honeycomb.io,-,-,-,-,0,NOERROR,F,F,F,T,0,"api-eks-2.ext.prod.honeycomb.io,34.234.1.110,44.218.59.95,107.20.175.209,44.213.206.137,100.27.56.205,44.215.6.39,54.162.87.22,54.90.195.224","161.000000,59.000000,59.000000,59.000000,59.000000,59.000000,59.000000,59.000000,59.000000",F
1762276883.064916,CIMSGC3Yhcknhm2V2h,192.168.1.226,37454,192.168.1.1,53,udp,64289,-,api.honeycomb.io,-,-,-,-,0,NOERROR,F,F,F,T,0,api-eks-2.ext.prod.honeycomb.io,293.000000,F
1762276883.074239,CjQlxb1wg4pioQjvrg,192.168.1.226,56738,192.168.1.1,53,udp,13593,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276885.284113,CVwTPM1zKTxKQMG498,192.168.1.226,44525,192.168.1.1,53,udp,28629,-,signaler-pa.clients6.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.250.138.95,219.000000,F
1762276885.284254,C1P7CS28jQK2v8XHY,192.168.1.226,41370,192.168.1.1,53,udp,17162,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276905.450043,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276907.100360,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.915241,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276905.754299,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,2.261572,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276908.103180,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.913153,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276907.100516,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,1.916404,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276908.103339,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,1.915218,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
